,close_date,ApproveAfterChange,DirectlyApprove,Rejected,TotalCommit,DirectlyApproveRate,ApproveAfterChangeRate,CloseToReleaseDate
383,2017-01-05,2.0,1.0,0.0,3.0,0.3333333333333333,0.6666666666666666,True
384,2017-01-12,0.0,2.0,0.0,2.0,1.0,0.0,True
385,2017-01-13,0.0,5.0,0.0,5.0,1.0,0.0,True
386,2017-01-18,0.0,1.0,0.0,1.0,1.0,0.0,True
387,2017-02-06,0.0,1.0,0.0,1.0,1.0,0.0,False
388,2017-02-07,1.0,0.0,0.0,1.0,0.0,1.0,False
389,2017-02-09,0.0,1.0,0.0,1.0,1.0,0.0,True
390,2017-03-02,1.0,0.0,0.0,1.0,0.0,1.0,True
391,2017-03-03,0.0,2.0,0.0,2.0,1.0,0.0,False
392,2017-03-07,0.0,1.0,0.0,1.0,1.0,0.0,True
393,2017-03-15,0.0,1.0,0.0,1.0,1.0,0.0,False
394,2017-03-27,2.0,0.0,0.0,2.0,0.0,1.0,False
395,2017-03-28,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
396,2017-03-31,0.0,2.0,0.0,2.0,1.0,0.0,False
397,2017-04-04,0.0,1.0,0.0,1.0,1.0,0.0,True
398,2017-04-07,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,False
399,2017-04-11,0.0,1.0,0.0,1.0,1.0,0.0,False
400,2017-04-14,0.0,1.0,0.0,1.0,1.0,0.0,False
401,2017-04-20,1.0,0.0,0.0,1.0,0.0,1.0,False
402,2017-04-27,1.0,1.0,0.0,2.0,0.5,0.5,False
403,2017-05-01,0.0,1.0,0.0,1.0,1.0,0.0,True
404,2017-05-02,0.0,1.0,0.0,1.0,1.0,0.0,True
405,2017-05-05,0.0,1.0,0.0,1.0,1.0,0.0,False
406,2017-05-29,0.0,1.0,0.0,1.0,1.0,0.0,False
407,2017-05-30,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,False
408,2017-06-01,1.0,0.0,0.0,1.0,0.0,1.0,False
409,2017-06-02,1.0,0.0,0.0,1.0,0.0,1.0,False
410,2017-06-06,0.0,1.0,0.0,1.0,1.0,0.0,True
411,2017-06-20,0.0,1.0,0.0,1.0,1.0,0.0,False
412,2017-06-26,1.0,0.0,0.0,1.0,0.0,1.0,False
413,2017-06-30,0.0,1.0,0.0,1.0,1.0,0.0,False
414,2017-07-10,3.0,1.0,0.0,4.0,0.25,0.75,False
415,2017-07-11,0.0,1.0,0.0,1.0,1.0,0.0,True
416,2017-07-12,1.0,1.0,0.0,2.0,0.5,0.5,True
417,2017-07-13,0.0,1.0,0.0,1.0,1.0,0.0,False
418,2017-07-19,0.0,0.0,1.0,1.0,0.0,0.0,False
419,2017-08-07,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,False
420,2017-08-08,0.0,1.0,0.0,1.0,1.0,0.0,False
421,2017-08-09,1.0,0.0,0.0,1.0,0.0,1.0,False
422,2017-08-14,0.0,1.0,1.0,2.0,0.5,0.0,False
423,2017-08-17,3.0,0.0,0.0,3.0,0.0,1.0,False
424,2017-08-18,2.0,0.0,0.0,2.0,0.0,1.0,False
425,2017-08-21,2.0,2.0,0.0,4.0,0.5,0.5,False
426,2017-08-22,0.0,1.0,0.0,1.0,1.0,0.0,False
427,2017-08-23,0.0,1.0,0.0,1.0,1.0,0.0,False
428,2017-08-24,0.0,1.0,0.0,1.0,1.0,0.0,False
429,2017-09-01,0.0,1.0,0.0,1.0,1.0,0.0,False
430,2017-09-05,2.0,0.0,0.0,2.0,0.0,1.0,True
431,2017-09-06,0.0,2.0,0.0,2.0,1.0,0.0,True
432,2017-09-19,1.0,0.0,0.0,1.0,0.0,1.0,False
433,2017-09-27,0.0,1.0,0.0,1.0,1.0,0.0,False
434,2017-09-29,0.0,1.0,0.0,1.0,1.0,0.0,False
435,2017-10-03,1.0,2.0,0.0,3.0,0.6666666666666666,0.3333333333333333,True
436,2017-10-10,0.0,1.0,1.0,2.0,0.5,0.0,False
437,2017-10-11,1.0,0.0,0.0,1.0,0.0,1.0,False
438,2017-10-12,1.0,0.0,0.0,1.0,0.0,1.0,False
439,2017-10-13,0.0,0.0,2.0,2.0,0.0,0.0,False
440,2017-10-16,0.0,1.0,0.0,1.0,1.0,0.0,True
441,2017-10-17,0.0,1.0,0.0,1.0,1.0,0.0,True
442,2017-10-30,2.0,3.0,0.0,5.0,0.6,0.4,False
443,2017-11-02,0.0,0.0,1.0,1.0,0.0,0.0,False
444,2017-11-08,0.0,1.0,0.0,1.0,1.0,0.0,True
445,2017-11-22,0.0,1.0,1.0,2.0,0.5,0.0,False
