,close_date,ApproveAfterChange,DirectlyApprove,Rejected,TotalCommit,ApprovalRate,CloseToReleaseDate
431,2012-12-16,0.0,0.0,4.0,4.0,0.0,False
432,2012-12-19,0.0,0.0,1.0,1.0,0.0,False
433,2012-12-22,0.0,0.0,1.0,1.0,0.0,False
434,2012-12-29,0.0,0.0,1.0,1.0,0.0,False
435,2013-01-01,0.0,0.0,1.0,1.0,0.0,False
436,2013-01-07,0.0,1.0,2.0,3.0,0.3333333333333333,False
437,2013-01-08,0.0,0.0,1.0,1.0,0.0,False
438,2013-01-10,0.0,0.0,3.0,3.0,0.0,False
439,2013-01-17,0.0,1.0,0.0,1.0,1.0,False
440,2013-01-21,0.0,0.0,1.0,1.0,0.0,False
441,2013-01-23,0.0,0.0,3.0,3.0,0.0,False
442,2013-01-25,0.0,0.0,1.0,1.0,0.0,False
443,2013-01-26,0.0,0.0,1.0,1.0,0.0,False
444,2013-01-29,0.0,0.0,2.0,2.0,0.0,False
445,2013-02-05,0.0,0.0,10.0,10.0,0.0,False
446,2013-02-12,0.0,1.0,1.0,2.0,0.5,False
447,2013-02-13,0.0,2.0,1.0,3.0,0.6666666666666666,False
448,2013-02-14,0.0,1.0,0.0,1.0,1.0,False
449,2013-02-15,0.0,0.0,1.0,1.0,0.0,False
450,2013-02-23,0.0,0.0,2.0,2.0,0.0,False
451,2013-02-27,0.0,0.0,3.0,3.0,0.0,True
452,2013-02-28,0.0,1.0,0.0,1.0,1.0,False
453,2013-03-11,0.0,0.0,1.0,1.0,0.0,False
454,2013-03-26,0.0,0.0,1.0,1.0,0.0,False
455,2013-03-27,0.0,1.0,2.0,3.0,0.3333333333333333,False
456,2013-03-28,0.0,1.0,0.0,1.0,1.0,False
457,2013-04-04,0.0,0.0,1.0,1.0,0.0,False
458,2013-04-10,0.0,1.0,0.0,1.0,1.0,False
459,2013-04-11,0.0,0.0,2.0,2.0,0.0,False
460,2013-04-12,0.0,1.0,0.0,1.0,1.0,False
461,2013-04-15,0.0,0.0,7.0,7.0,0.0,False
462,2013-04-16,0.0,0.0,10.0,10.0,0.0,False
463,2013-04-17,0.0,0.0,7.0,7.0,0.0,False
464,2013-04-23,0.0,0.0,2.0,2.0,0.0,False
465,2013-04-25,0.0,0.0,10.0,10.0,0.0,False
466,2013-04-28,0.0,1.0,1.0,2.0,0.5,False
467,2013-04-29,0.0,0.0,2.0,2.0,0.0,False
468,2013-04-30,0.0,0.0,2.0,2.0,0.0,False
469,2013-05-02,0.0,0.0,8.0,8.0,0.0,False
470,2013-05-07,0.0,0.0,2.0,2.0,0.0,False
471,2013-05-08,0.0,0.0,2.0,2.0,0.0,False
472,2013-05-09,0.0,0.0,1.0,1.0,0.0,False
473,2013-05-14,0.0,0.0,1.0,1.0,0.0,False
474,2013-05-15,0.0,0.0,5.0,5.0,0.0,False
475,2013-05-30,0.0,0.0,1.0,1.0,0.0,False
476,2013-05-31,0.0,0.0,2.0,2.0,0.0,False
477,2013-06-04,0.0,1.0,11.0,12.0,0.08333333333333333,True
478,2013-06-05,0.0,0.0,2.0,2.0,0.0,True
479,2013-06-08,0.0,0.0,1.0,1.0,0.0,False
480,2013-06-12,0.0,1.0,0.0,1.0,1.0,False
481,2013-06-19,0.0,0.0,2.0,2.0,0.0,True
482,2013-06-21,0.0,0.0,1.0,1.0,0.0,False
483,2013-06-24,0.0,0.0,1.0,1.0,0.0,False
484,2013-06-25,0.0,0.0,1.0,1.0,0.0,False
485,2013-06-26,0.0,0.0,2.0,2.0,0.0,False
486,2013-07-01,1.0,0.0,0.0,1.0,0.0,False
487,2013-07-09,0.0,0.0,2.0,2.0,0.0,False
488,2013-07-12,0.0,0.0,1.0,1.0,0.0,False
489,2013-07-13,0.0,0.0,1.0,1.0,0.0,False
490,2013-07-20,1.0,0.0,0.0,1.0,0.0,False
491,2013-07-21,0.0,1.0,0.0,1.0,1.0,False
492,2013-07-22,2.0,0.0,0.0,2.0,0.0,False
493,2013-07-24,1.0,0.0,1.0,2.0,0.0,False
494,2013-07-25,0.0,0.0,1.0,1.0,0.0,False
495,2013-07-27,0.0,1.0,0.0,1.0,1.0,False
496,2013-07-29,0.0,1.0,0.0,1.0,1.0,False
497,2013-07-31,0.0,0.0,1.0,1.0,0.0,False
498,2013-08-07,0.0,1.0,1.0,2.0,0.5,False
499,2013-08-08,1.0,1.0,1.0,3.0,0.3333333333333333,False
500,2013-08-09,0.0,0.0,1.0,1.0,0.0,False
501,2013-08-10,1.0,0.0,0.0,1.0,0.0,False
502,2013-08-11,1.0,0.0,0.0,1.0,0.0,False
503,2013-08-12,0.0,1.0,0.0,1.0,1.0,False
504,2013-08-13,1.0,1.0,0.0,2.0,0.5,False
505,2013-08-14,3.0,0.0,0.0,3.0,0.0,False
506,2013-08-15,0.0,1.0,0.0,1.0,1.0,False
507,2013-08-16,0.0,3.0,1.0,4.0,0.75,False
508,2013-08-17,1.0,1.0,0.0,2.0,0.5,False
509,2013-08-18,0.0,0.0,1.0,1.0,0.0,False
510,2013-08-19,2.0,1.0,1.0,4.0,0.25,False
511,2013-08-20,1.0,3.0,1.0,5.0,0.6,False
512,2013-08-21,1.0,1.0,3.0,5.0,0.2,False
513,2013-08-22,2.0,0.0,0.0,2.0,0.0,False
514,2013-08-23,0.0,1.0,2.0,3.0,0.3333333333333333,False
515,2013-08-24,1.0,1.0,0.0,2.0,0.5,False
516,2013-08-27,1.0,0.0,0.0,1.0,0.0,False
517,2013-08-28,0.0,0.0,3.0,3.0,0.0,False
518,2013-08-29,1.0,1.0,0.0,2.0,0.5,False
519,2013-08-30,1.0,0.0,0.0,1.0,0.0,False
520,2013-09-02,1.0,1.0,0.0,2.0,0.5,False
521,2013-09-03,0.0,0.0,1.0,1.0,0.0,False
522,2013-09-04,1.0,1.0,0.0,2.0,0.5,False
523,2013-09-05,0.0,1.0,0.0,1.0,1.0,False
524,2013-09-06,1.0,1.0,0.0,2.0,0.5,False
525,2013-09-09,0.0,2.0,0.0,2.0,1.0,False
526,2013-09-11,0.0,0.0,1.0,1.0,0.0,False
527,2013-09-13,0.0,0.0,2.0,2.0,0.0,False
528,2013-09-18,0.0,1.0,0.0,1.0,1.0,False
529,2013-09-19,1.0,1.0,2.0,4.0,0.25,False
530,2013-09-20,1.0,1.0,0.0,2.0,0.5,False
531,2013-09-24,1.0,0.0,0.0,1.0,0.0,False
532,2013-09-27,0.0,0.0,3.0,3.0,0.0,False
533,2013-09-30,4.0,1.0,1.0,6.0,0.16666666666666666,False
534,2013-10-01,1.0,0.0,0.0,1.0,0.0,False
535,2013-10-02,1.0,1.0,0.0,2.0,0.5,False
536,2013-10-04,1.0,0.0,0.0,1.0,0.0,False
537,2013-10-05,0.0,1.0,0.0,1.0,1.0,False
538,2013-10-08,0.0,1.0,0.0,1.0,1.0,False
539,2013-10-10,1.0,0.0,0.0,1.0,0.0,False
540,2013-10-14,2.0,0.0,1.0,3.0,0.0,False
541,2013-10-15,0.0,1.0,6.0,7.0,0.14285714285714285,False
542,2013-10-16,1.0,0.0,1.0,2.0,0.0,False
543,2013-10-17,1.0,7.0,1.0,9.0,0.7777777777777778,False
544,2013-10-22,2.0,1.0,5.0,8.0,0.125,False
545,2013-10-23,1.0,1.0,11.0,13.0,0.07692307692307693,False
546,2013-10-24,0.0,0.0,1.0,1.0,0.0,False
547,2013-10-25,1.0,1.0,0.0,2.0,0.5,False
548,2013-10-26,0.0,1.0,0.0,1.0,1.0,False
549,2013-10-28,1.0,0.0,1.0,2.0,0.0,False
550,2013-10-29,2.0,1.0,1.0,4.0,0.25,False
551,2013-10-30,4.0,1.0,1.0,6.0,0.16666666666666666,False
552,2013-10-31,4.0,0.0,1.0,5.0,0.0,False
553,2013-11-01,0.0,1.0,1.0,2.0,0.5,False
554,2013-11-02,4.0,0.0,1.0,5.0,0.0,False
555,2013-11-04,0.0,1.0,1.0,2.0,0.5,False
556,2013-11-05,6.0,0.0,0.0,6.0,0.0,False
557,2013-11-06,0.0,1.0,0.0,1.0,1.0,False
558,2013-11-07,6.0,0.0,0.0,6.0,0.0,False
559,2013-11-08,4.0,1.0,1.0,6.0,0.16666666666666666,False
560,2013-11-09,2.0,2.0,1.0,5.0,0.4,False
561,2013-11-11,1.0,1.0,0.0,2.0,0.5,False
562,2013-11-12,1.0,0.0,0.0,1.0,0.0,False
563,2013-11-13,10.0,0.0,0.0,10.0,0.0,False
564,2013-11-14,2.0,1.0,0.0,3.0,0.3333333333333333,False
565,2013-11-15,1.0,0.0,0.0,1.0,0.0,False
566,2013-11-18,0.0,1.0,0.0,1.0,1.0,False
567,2013-11-19,4.0,3.0,0.0,7.0,0.42857142857142855,False
568,2013-11-20,1.0,1.0,0.0,2.0,0.5,False
569,2013-11-21,7.0,0.0,0.0,7.0,0.0,False
570,2013-11-22,1.0,1.0,0.0,2.0,0.5,False
571,2013-11-23,1.0,0.0,2.0,3.0,0.0,False
572,2013-11-25,1.0,1.0,0.0,2.0,0.5,False
573,2013-11-26,1.0,0.0,0.0,1.0,0.0,False
574,2013-11-27,4.0,7.0,4.0,15.0,0.4666666666666667,False
575,2013-11-28,0.0,3.0,0.0,3.0,1.0,False
576,2013-11-29,0.0,2.0,2.0,4.0,0.5,False
577,2013-11-30,1.0,0.0,0.0,1.0,0.0,False
578,2013-12-02,0.0,0.0,1.0,1.0,0.0,False
579,2013-12-03,2.0,0.0,0.0,2.0,0.0,False
580,2013-12-04,4.0,0.0,0.0,4.0,0.0,False
581,2013-12-05,0.0,0.0,1.0,1.0,0.0,False
582,2013-12-06,1.0,0.0,1.0,2.0,0.0,False
583,2013-12-07,0.0,1.0,1.0,2.0,0.5,False
584,2013-12-09,1.0,0.0,1.0,2.0,0.0,False
585,2013-12-10,5.0,1.0,0.0,6.0,0.16666666666666666,False
586,2013-12-11,1.0,0.0,0.0,1.0,0.0,False
587,2013-12-12,0.0,2.0,1.0,3.0,0.6666666666666666,False
588,2013-12-13,4.0,0.0,0.0,4.0,0.0,False
589,2013-12-16,2.0,0.0,0.0,2.0,0.0,False
590,2013-12-17,1.0,4.0,3.0,8.0,0.5,False
591,2013-12-18,6.0,1.0,2.0,9.0,0.1111111111111111,False
592,2013-12-19,2.0,0.0,2.0,4.0,0.0,False
593,2013-12-20,3.0,1.0,2.0,6.0,0.16666666666666666,False
594,2013-12-21,1.0,1.0,0.0,2.0,0.5,False
595,2013-12-23,1.0,0.0,0.0,1.0,0.0,False
596,2013-12-24,1.0,0.0,0.0,1.0,0.0,False
597,2013-12-25,6.0,1.0,0.0,7.0,0.14285714285714285,False
598,2013-12-27,0.0,1.0,0.0,1.0,1.0,False
599,2013-12-28,4.0,1.0,3.0,8.0,0.125,False
600,2013-12-29,3.0,0.0,0.0,3.0,0.0,False
601,2013-12-30,3.0,0.0,0.0,3.0,0.0,False
602,2013-12-31,1.0,0.0,0.0,1.0,0.0,False
603,2014-01-02,3.0,1.0,0.0,4.0,0.25,False
604,2014-01-03,6.0,0.0,3.0,9.0,0.0,False
605,2014-01-04,0.0,1.0,0.0,1.0,1.0,False
606,2014-01-05,2.0,0.0,0.0,2.0,0.0,False
607,2014-01-06,3.0,4.0,1.0,8.0,0.5,False
608,2014-01-07,11.0,2.0,0.0,13.0,0.15384615384615385,False
609,2014-01-08,7.0,3.0,1.0,11.0,0.2727272727272727,False
610,2014-01-09,1.0,1.0,0.0,2.0,0.5,False
611,2014-01-10,1.0,0.0,0.0,1.0,0.0,False
612,2014-01-11,1.0,0.0,3.0,4.0,0.0,False
613,2014-01-13,2.0,0.0,2.0,4.0,0.0,False
614,2014-01-14,3.0,2.0,1.0,6.0,0.3333333333333333,False
615,2014-01-15,6.0,4.0,1.0,11.0,0.3636363636363637,False
616,2014-01-16,1.0,5.0,1.0,7.0,0.7142857142857143,False
617,2014-01-17,2.0,0.0,1.0,3.0,0.0,False
618,2014-01-18,1.0,2.0,0.0,3.0,0.6666666666666666,False
619,2014-01-20,2.0,0.0,0.0,2.0,0.0,False
620,2014-01-21,3.0,1.0,0.0,4.0,0.25,False
621,2014-01-22,0.0,0.0,1.0,1.0,0.0,False
622,2014-01-23,1.0,1.0,0.0,2.0,0.5,False
623,2014-01-24,1.0,3.0,1.0,5.0,0.6,False
624,2014-01-27,3.0,0.0,0.0,3.0,0.0,False
625,2014-01-28,3.0,0.0,0.0,3.0,0.0,False
626,2014-01-29,2.0,1.0,0.0,3.0,0.3333333333333333,False
627,2014-01-30,5.0,1.0,0.0,6.0,0.16666666666666666,False
628,2014-01-31,2.0,1.0,1.0,4.0,0.25,False
629,2014-02-01,1.0,0.0,0.0,1.0,0.0,False
630,2014-02-04,1.0,1.0,0.0,2.0,0.5,False
631,2014-02-05,1.0,0.0,1.0,2.0,0.0,False
632,2014-02-06,4.0,5.0,0.0,9.0,0.5555555555555556,False
633,2014-02-07,4.0,1.0,0.0,5.0,0.2,False
634,2014-02-08,0.0,1.0,1.0,2.0,0.5,False
635,2014-02-10,6.0,0.0,0.0,6.0,0.0,False
636,2014-02-11,0.0,1.0,0.0,1.0,1.0,False
637,2014-02-12,5.0,0.0,0.0,5.0,0.0,False
638,2014-02-14,3.0,1.0,0.0,4.0,0.25,False
639,2014-02-18,0.0,1.0,0.0,1.0,1.0,False
640,2014-02-19,1.0,0.0,0.0,1.0,0.0,False
641,2014-02-20,1.0,0.0,0.0,1.0,0.0,False
642,2014-02-22,1.0,4.0,0.0,5.0,0.8,True
643,2014-02-24,0.0,1.0,1.0,2.0,0.5,False
644,2014-02-26,3.0,1.0,2.0,6.0,0.16666666666666666,False
645,2014-02-27,1.0,7.0,0.0,8.0,0.875,False
646,2014-02-28,4.0,1.0,0.0,5.0,0.2,False
647,2014-03-01,2.0,0.0,0.0,2.0,0.0,False
648,2014-03-03,1.0,1.0,1.0,3.0,0.3333333333333333,False
649,2014-03-04,1.0,0.0,1.0,2.0,0.0,False
650,2014-03-05,2.0,2.0,0.0,4.0,0.5,False
651,2014-03-06,2.0,1.0,1.0,4.0,0.25,False
652,2014-03-07,5.0,0.0,1.0,6.0,0.0,False
653,2014-03-10,5.0,0.0,1.0,6.0,0.0,False
654,2014-03-11,7.0,2.0,3.0,12.0,0.16666666666666666,False
655,2014-03-12,5.0,0.0,0.0,5.0,0.0,False
656,2014-03-13,2.0,2.0,0.0,4.0,0.5,False
657,2014-03-14,4.0,0.0,0.0,4.0,0.0,False
658,2014-03-17,1.0,1.0,0.0,2.0,0.5,False
659,2014-03-18,1.0,3.0,1.0,5.0,0.6,False
660,2014-03-19,4.0,1.0,0.0,5.0,0.2,False
661,2014-03-20,1.0,0.0,2.0,3.0,0.0,False
662,2014-03-21,2.0,3.0,0.0,5.0,0.6,False
663,2014-03-24,1.0,1.0,0.0,2.0,0.5,False
664,2014-03-25,6.0,3.0,0.0,9.0,0.3333333333333333,False
665,2014-03-26,3.0,2.0,0.0,5.0,0.4,False
666,2014-03-27,5.0,2.0,2.0,9.0,0.2222222222222222,False
667,2014-03-28,0.0,1.0,0.0,1.0,1.0,False
668,2014-04-01,1.0,5.0,1.0,7.0,0.7142857142857143,False
669,2014-04-02,2.0,1.0,0.0,3.0,0.3333333333333333,False
670,2014-04-03,1.0,0.0,0.0,1.0,0.0,False
671,2014-04-04,0.0,1.0,0.0,1.0,1.0,False
672,2014-04-05,0.0,1.0,0.0,1.0,1.0,False
673,2014-04-07,1.0,1.0,0.0,2.0,0.5,False
674,2014-04-08,0.0,2.0,0.0,2.0,1.0,False
675,2014-04-09,3.0,2.0,1.0,6.0,0.3333333333333333,False
676,2014-04-10,2.0,2.0,2.0,6.0,0.3333333333333333,False
677,2014-04-14,0.0,1.0,0.0,1.0,1.0,False
678,2014-04-15,4.0,0.0,0.0,4.0,0.0,False
679,2014-04-16,5.0,1.0,1.0,7.0,0.14285714285714285,False
680,2014-04-18,1.0,0.0,0.0,1.0,0.0,False
681,2014-04-22,1.0,0.0,0.0,1.0,0.0,False
682,2014-04-23,2.0,2.0,1.0,5.0,0.4,False
683,2014-04-24,1.0,0.0,0.0,1.0,0.0,False
684,2014-04-25,3.0,1.0,0.0,4.0,0.25,False
685,2014-04-28,4.0,0.0,0.0,4.0,0.0,False
686,2014-04-29,1.0,2.0,0.0,3.0,0.6666666666666666,False
687,2014-05-01,1.0,0.0,1.0,2.0,0.0,False
688,2014-05-02,5.0,2.0,0.0,7.0,0.2857142857142857,False
689,2014-05-03,1.0,0.0,0.0,1.0,0.0,False
690,2014-05-05,1.0,1.0,0.0,2.0,0.5,False
691,2014-05-06,2.0,0.0,0.0,2.0,0.0,False
692,2014-05-07,2.0,0.0,0.0,2.0,0.0,False
693,2014-05-08,2.0,2.0,0.0,4.0,0.5,False
694,2014-05-09,1.0,0.0,0.0,1.0,0.0,False
695,2014-05-12,1.0,0.0,2.0,3.0,0.0,False
696,2014-05-13,4.0,3.0,0.0,7.0,0.42857142857142855,False
697,2014-05-14,3.0,3.0,0.0,6.0,0.5,False
698,2014-05-15,6.0,3.0,3.0,12.0,0.25,False
699,2014-05-16,1.0,2.0,0.0,3.0,0.6666666666666666,False
700,2014-05-19,1.0,1.0,0.0,2.0,0.5,False
701,2014-05-20,5.0,7.0,5.0,17.0,0.4117647058823529,False
702,2014-05-21,2.0,1.0,0.0,3.0,0.3333333333333333,False
703,2014-05-22,4.0,2.0,4.0,10.0,0.2,True
704,2014-05-23,4.0,0.0,0.0,4.0,0.0,True
705,2014-05-24,5.0,2.0,0.0,7.0,0.2857142857142857,False
706,2014-05-26,0.0,1.0,0.0,1.0,1.0,False
707,2014-05-27,4.0,1.0,0.0,5.0,0.2,False
708,2014-05-28,4.0,3.0,1.0,8.0,0.375,False
709,2014-05-29,5.0,0.0,0.0,5.0,0.0,False
710,2014-05-30,1.0,1.0,0.0,2.0,0.5,False
711,2014-06-03,1.0,0.0,0.0,1.0,0.0,False
712,2014-06-04,0.0,4.0,0.0,4.0,1.0,False
713,2014-06-05,1.0,2.0,0.0,3.0,0.6666666666666666,False
714,2014-06-06,8.0,4.0,0.0,12.0,0.3333333333333333,False
715,2014-06-07,1.0,0.0,0.0,1.0,0.0,False
716,2014-06-09,1.0,1.0,2.0,4.0,0.25,False
717,2014-06-10,5.0,1.0,2.0,8.0,0.125,False
718,2014-06-11,2.0,0.0,0.0,2.0,0.0,False
719,2014-06-12,0.0,5.0,1.0,6.0,0.8333333333333334,False
720,2014-06-13,6.0,4.0,1.0,11.0,0.3636363636363637,False
721,2014-06-15,1.0,0.0,0.0,1.0,0.0,False
722,2014-06-16,7.0,1.0,0.0,8.0,0.125,False
723,2014-06-17,5.0,2.0,0.0,7.0,0.2857142857142857,False
724,2014-06-18,2.0,1.0,1.0,4.0,0.25,False
725,2014-06-19,2.0,0.0,0.0,2.0,0.0,False
726,2014-06-20,2.0,2.0,1.0,5.0,0.4,False
727,2014-06-23,2.0,2.0,2.0,6.0,0.3333333333333333,False
728,2014-06-24,3.0,3.0,2.0,8.0,0.375,False
729,2014-06-25,1.0,0.0,1.0,2.0,0.0,False
730,2014-06-26,3.0,2.0,0.0,5.0,0.4,False
731,2014-06-27,6.0,1.0,1.0,8.0,0.125,False
732,2014-06-28,0.0,2.0,1.0,3.0,0.6666666666666666,False
733,2014-06-29,1.0,1.0,0.0,2.0,0.5,False
734,2014-06-30,3.0,2.0,3.0,8.0,0.25,False
735,2014-07-01,4.0,1.0,1.0,6.0,0.16666666666666666,False
736,2014-07-02,0.0,2.0,2.0,4.0,0.5,False
737,2014-07-03,0.0,3.0,0.0,3.0,1.0,False
738,2014-07-07,4.0,3.0,0.0,7.0,0.42857142857142855,True
739,2014-07-08,0.0,1.0,0.0,1.0,1.0,False
740,2014-07-09,1.0,2.0,0.0,3.0,0.6666666666666666,False
741,2014-07-10,6.0,0.0,0.0,6.0,0.0,False
742,2014-07-14,3.0,4.0,0.0,7.0,0.5714285714285714,False
743,2014-07-15,0.0,1.0,7.0,8.0,0.125,False
744,2014-07-16,4.0,0.0,2.0,6.0,0.0,False
745,2014-07-18,2.0,1.0,0.0,3.0,0.3333333333333333,False
746,2014-07-19,1.0,0.0,0.0,1.0,0.0,False
747,2014-07-21,2.0,2.0,0.0,4.0,0.5,False
748,2014-07-22,5.0,0.0,0.0,5.0,0.0,False
749,2014-07-23,4.0,2.0,0.0,6.0,0.3333333333333333,False
750,2014-07-24,5.0,0.0,2.0,7.0,0.0,False
751,2014-07-25,7.0,1.0,3.0,11.0,0.09090909090909093,False
752,2014-07-26,5.0,0.0,0.0,5.0,0.0,False
753,2014-07-28,3.0,1.0,0.0,4.0,0.25,False
754,2014-07-29,7.0,3.0,1.0,11.0,0.2727272727272727,False
755,2014-07-30,9.0,2.0,1.0,12.0,0.16666666666666666,False
756,2014-07-31,9.0,2.0,1.0,12.0,0.16666666666666666,False
757,2014-08-01,2.0,4.0,1.0,7.0,0.5714285714285714,False
758,2014-08-02,1.0,0.0,1.0,2.0,0.0,False
759,2014-08-03,2.0,0.0,0.0,2.0,0.0,False
760,2014-08-04,0.0,1.0,0.0,1.0,1.0,False
761,2014-08-05,4.0,1.0,2.0,7.0,0.14285714285714285,False
762,2014-08-06,1.0,0.0,0.0,1.0,0.0,False
763,2014-08-07,1.0,0.0,1.0,2.0,0.0,False
764,2014-08-08,1.0,0.0,0.0,1.0,0.0,False
765,2014-08-11,2.0,0.0,0.0,2.0,0.0,False
766,2014-08-12,3.0,0.0,0.0,3.0,0.0,True
767,2014-08-13,2.0,2.0,1.0,5.0,0.4,True
768,2014-08-14,4.0,4.0,0.0,8.0,0.5,False
769,2014-08-15,4.0,1.0,0.0,5.0,0.2,False
770,2014-08-16,2.0,0.0,0.0,2.0,0.0,False
771,2014-08-18,0.0,0.0,1.0,1.0,0.0,False
772,2014-08-20,2.0,1.0,5.0,8.0,0.125,False
773,2014-08-21,1.0,0.0,0.0,1.0,0.0,True
774,2014-08-22,1.0,0.0,0.0,1.0,0.0,True
775,2014-08-25,3.0,0.0,0.0,3.0,0.0,False
776,2014-08-26,0.0,1.0,1.0,2.0,0.5,False
777,2014-08-27,4.0,3.0,0.0,7.0,0.42857142857142855,False
778,2014-08-28,1.0,4.0,0.0,5.0,0.8,False
779,2014-08-29,0.0,0.0,2.0,2.0,0.0,False
780,2014-09-03,0.0,1.0,0.0,1.0,1.0,False
781,2014-09-04,0.0,1.0,2.0,3.0,0.3333333333333333,False
782,2014-09-05,1.0,1.0,1.0,3.0,0.3333333333333333,False
783,2014-09-06,1.0,1.0,0.0,2.0,0.5,False
784,2014-09-08,0.0,0.0,1.0,1.0,0.0,False
785,2014-09-09,1.0,1.0,1.0,3.0,0.3333333333333333,True
786,2014-09-10,0.0,3.0,0.0,3.0,1.0,True
787,2014-09-11,1.0,1.0,0.0,2.0,0.5,False
788,2014-09-12,0.0,2.0,0.0,2.0,1.0,False
789,2014-09-16,0.0,0.0,2.0,2.0,0.0,True
790,2014-09-17,0.0,1.0,2.0,3.0,0.3333333333333333,False
791,2014-09-18,0.0,0.0,3.0,3.0,0.0,True
792,2014-09-19,1.0,0.0,0.0,1.0,0.0,True
793,2014-09-22,7.0,3.0,0.0,10.0,0.3,False
794,2014-09-23,0.0,1.0,0.0,1.0,1.0,False
795,2014-09-24,2.0,0.0,4.0,6.0,0.0,False
796,2014-09-25,0.0,1.0,3.0,4.0,0.25,False
797,2014-09-26,1.0,0.0,1.0,2.0,0.0,False
798,2014-09-27,0.0,1.0,0.0,1.0,1.0,False
799,2014-09-29,1.0,1.0,0.0,2.0,0.5,False
800,2014-10-02,1.0,0.0,2.0,3.0,0.0,False
801,2014-10-03,0.0,1.0,0.0,1.0,1.0,False
802,2014-10-10,0.0,0.0,1.0,1.0,0.0,False
803,2014-10-11,6.0,0.0,0.0,6.0,0.0,False
804,2014-10-13,2.0,1.0,0.0,3.0,0.3333333333333333,False
805,2014-10-14,0.0,1.0,0.0,1.0,1.0,False
806,2014-10-15,1.0,0.0,0.0,1.0,0.0,False
807,2014-10-16,1.0,0.0,0.0,1.0,0.0,False
808,2014-10-17,2.0,1.0,1.0,4.0,0.25,False
809,2014-10-20,1.0,0.0,0.0,1.0,0.0,False
810,2014-10-21,0.0,1.0,1.0,2.0,0.5,False
811,2014-10-23,0.0,2.0,0.0,2.0,1.0,False
812,2014-10-24,0.0,2.0,0.0,2.0,1.0,False
813,2014-10-27,0.0,1.0,1.0,2.0,0.5,False
814,2014-10-28,3.0,0.0,0.0,3.0,0.0,False
815,2014-10-29,6.0,0.0,0.0,6.0,0.0,False
816,2014-10-30,0.0,0.0,1.0,1.0,0.0,False
817,2014-10-31,7.0,0.0,1.0,8.0,0.0,False
818,2014-11-01,0.0,1.0,0.0,1.0,1.0,False
819,2014-11-03,4.0,2.0,3.0,9.0,0.2222222222222222,True
820,2014-11-04,4.0,1.0,1.0,6.0,0.16666666666666666,True
821,2014-11-05,1.0,1.0,1.0,3.0,0.3333333333333333,False
822,2014-11-06,4.0,2.0,2.0,8.0,0.25,False
823,2014-11-10,0.0,3.0,0.0,3.0,1.0,False
824,2014-11-11,6.0,2.0,0.0,8.0,0.25,False
825,2014-11-12,2.0,5.0,1.0,8.0,0.625,False
826,2014-11-14,3.0,3.0,0.0,6.0,0.5,False
827,2014-11-15,1.0,0.0,1.0,2.0,0.0,False
828,2014-11-17,0.0,1.0,1.0,2.0,0.5,False
829,2014-11-18,6.0,8.0,0.0,14.0,0.5714285714285714,False
830,2014-11-19,0.0,2.0,0.0,2.0,1.0,False
831,2014-11-20,2.0,1.0,2.0,5.0,0.2,False
832,2014-11-21,1.0,2.0,0.0,3.0,0.6666666666666666,False
833,2014-11-25,1.0,0.0,0.0,1.0,0.0,False
834,2014-11-26,0.0,2.0,0.0,2.0,1.0,False
835,2014-12-03,0.0,0.0,1.0,1.0,0.0,True
836,2014-12-04,1.0,3.0,0.0,4.0,0.75,True
837,2014-12-05,1.0,1.0,0.0,2.0,0.5,False
838,2014-12-08,1.0,0.0,1.0,2.0,0.0,False
839,2014-12-09,4.0,0.0,0.0,4.0,0.0,False
840,2014-12-11,1.0,1.0,0.0,2.0,0.5,False
841,2014-12-12,0.0,1.0,0.0,1.0,1.0,False
842,2014-12-17,0.0,1.0,0.0,1.0,1.0,False
843,2014-12-19,5.0,0.0,0.0,5.0,0.0,False
844,2014-12-23,2.0,0.0,0.0,2.0,0.0,False
845,2014-12-28,1.0,0.0,0.0,1.0,0.0,False
846,2014-12-30,1.0,0.0,0.0,1.0,0.0,False
847,2015-01-02,1.0,0.0,0.0,1.0,0.0,False
848,2015-01-03,1.0,0.0,0.0,1.0,0.0,False
849,2015-01-05,1.0,0.0,0.0,1.0,0.0,False
850,2015-01-06,0.0,0.0,1.0,1.0,0.0,True
851,2015-01-07,2.0,0.0,0.0,2.0,0.0,True
852,2015-01-12,1.0,1.0,0.0,2.0,0.5,False
853,2015-01-13,1.0,1.0,1.0,3.0,0.3333333333333333,False
854,2015-01-14,1.0,1.0,0.0,2.0,0.5,False
855,2015-01-15,1.0,0.0,0.0,1.0,0.0,True
856,2015-01-16,1.0,1.0,0.0,2.0,0.5,True
857,2015-01-17,2.0,0.0,0.0,2.0,0.0,False
858,2015-01-19,0.0,1.0,0.0,1.0,1.0,False
859,2015-01-20,0.0,1.0,0.0,1.0,1.0,False
860,2015-01-21,2.0,1.0,0.0,3.0,0.3333333333333333,False
861,2015-01-22,0.0,0.0,2.0,2.0,0.0,False
862,2015-01-24,3.0,0.0,0.0,3.0,0.0,False
863,2015-01-26,0.0,2.0,0.0,2.0,1.0,False
864,2015-01-27,4.0,4.0,1.0,9.0,0.4444444444444444,True
865,2015-01-29,0.0,2.0,0.0,2.0,1.0,False
866,2015-01-30,1.0,0.0,0.0,1.0,0.0,False
